text,label
Those sanctions are going prove impervious as they still regarded South African freedom fighters and placed them on terrorist list until 2008. You are naive of you think sanctions will have effect on anyone in South Africa.,1
"Israel is excluded because of being strong ally with the US which can turn out disaster for EU if the US will decide to locked up any tech or future delivery for Europe due to their strong bonds with russia. Although I hope Israel will still receive ammunitions, weapons, tech ect",0
Today is the 22nd anniversary of the invasion of Iraq. Here are US soldiers uncovering Iraq’s “weapons of mass destruction”,1
Considering the US has an Invasion portal into every country it has a base in (including the UK) changes need to be made.,1
"Trump's 25% tariff threat on nations buying Venezuelan oil, effective April 2, 2025, has sparked a stock rally and is likely the most talked-about story today. Surprisingly, markets rose as Trump might soften the stance. Meanwhile, 'productive' Ukraine-Russia peace talks in Saudi Arabia over a Black Sea ceasefire are also big news.",1
Where did they expand to? Nowhere...stop making stuff up. Ukraine requested...but NATO did not expand. Russia invaded solely to control Ukraine's resources.,2
"Manu Levín 'me parece paradójico que se diga que el problema es que Putin va a invadir hasta Albacete, mientras fodos de inversión de EEUU acumulan miles y miles de viviendas en toda España, que no saben ni dónde están'. Tal cuál",0
"Гарно, стегна це гарно 👍",0
"Unveiled: The jaw-dropping truth behind every single war—bankers pulling the strings, and here’s the electrifying reason why!",1
"Austria dismantled a Russian spy network targeting Ukraine’s support across German-speaking nations The network, with agents embedded in Austria, Germany, and Switzerland, sought to undermine Ukraine's position and sway public opinion https://euromaidanpress.com/2025/03/24/austria-dismantles-russian-spy-network-that-targeted-ukraine-support-across-german-speaking-nations/?swcfpc=1",2
"Та знось.Приїжджай і знось.ps .Для твоїх коханців в реплаях,я не піхота))",1
"the war has been and is prolonged by the US: first by unexplicable delays in weapons delivery, and then the craziest policy of the new Potus, whose only interest is close a business deal. Pathetic.",0
"4/ On the very beaches where cartels load people on zodiacs bound for Darién, you saw IOM signage. Your tax dollars at work to facilitate an invasion of America….",1
"“I’ve gone to 75 different countries. I’ve seen their political system, the cultures, the issues. No country is perfect, but I really think that we have this unique model that we need to cherish and that we need to fight for.” Read more at: https://www.montrealgazette.com/news/canada/canadian-politics/article832221.html#storylink=cpy",1
Tariff sanctions: #US imposes 25% fee on #Venezuela oil buyers Read more: https://is.gd/hrZzGe,0
GM Buddy 👽,1
"Let's be honest, Biden and Obama are the same. The US disarmed Ukraine, and delayed the delivery of weapons throughout the years of the war, each time by at least six months.",0
"What a sick joke! While moscovia talks 'peace,' they're busy turning playgrounds into war zones. This is the grotesque reality of their so-called negotiations. Progress? More like a death sentence for innocents. We must expose this farce! No more empty talks, just action!",2
"Update: We have submitted another 23GB of raw war crimes footage (around 10,000 videos & images), to the @IntlCrimCourt South African, @HindRFoundation, and @ICJPalestine legal teams for ongoing cases. Thanks to our research group for tirelessly documenting these war crimes for the past 520 days.",1
"The occupation court just decided: My community will be destroyed. I live in Massafer Yatta, Palestine. An unjust 23 year long trial ended today with a verdict of mass eviction. The army can now place us on trucks, 2,400 people, and expel us from our ancient villages, one by one.",2
"Imagine a world where the Canadian army invades the United States, but not on the overt orders of the Canadian government.  In fact, in this scenario the entire government of Canada goes on record decrying the invasion.  What does Boasberg have to say about that?  Does the president have the authority to detain such persons?  Eject them?",1
"Oh dear @AlboMP waffle waffle, you are the greatest joke of a PM that we ever had. You say this whilst you are supplying the Accuators for the F35's. If you were serious you would have imposed sanctions and expelled the ambassador. You are such an embarrassment!! Weak Gutted Man.",0
"The US’s problem with nuclear weapons in 1946 was that we didn’t have a lot of them, and the B-29 was the only delivery system.  With bombs in only the 15-25kt range, and bombers which can be shot down, nukes were not a “sure thing” for defeating the massive Red Army.",1
"Yes, BUT thankfully, Russia has a FULLY developed and sophisticated nuclear weapons delivery system that can utterly destroy any country on this tiny blue planet.  Therefore, the POS country known as the United States CAN'T treat Russia like Afghanistan, Somalia, Palestine, Cuba.",0
Low key declaring war on a NATO ally,0
"This isn’t Gaza.   This isn’t some distant, war-torn land.    This is Iran—my home.   And this is what the terrorist Islamic regime has done through decades of occupation.    Here, there are children, who know punishment but not praise.    They’ve never been allowed to dream.   They don’t even know what it means to truly live.    Where are all those voices who shout for “humanity” when defending this regime’s proxies?   Where are your tears now?    Are these children not human enough for your outrage?   Or does their suffering not fit your cause?",2
"""FAFO_FROM_NAFO"" is locked, loaded and ready to show the right way to negotiate with ruzzia🐝  @RobEld75's named Wild Hornets FPV drone is headed to the peace talks at 200 km/h🔥  Name your own Wild Hornet to join the next ceasefire delegation. Info in graphic⤵  Thank you, Rob!",0
"BREAKING: Israel readies plans for occupation of Gaza, per FT",0
Nope.  The Palestinians have a right to defend themselves against an illegal occupation.,2
https://nitter.privacyredirect.com/i/spaces/1YqKDZrlzDNJV,1
"Saudi Arabia wants to host peace talks between Russia and the U.S. on behalf of Ukraine and watches Palestinians, Lebanese, and Yemeni infants, children, and innocent people get killed with U.S. weapons and aid! 🤡 SHOW!",1
Christians must be united against the invasion of the Islamic evil cult. Deus Vult,0
He has thrown Iran under the bus multiple times in the last 20 years UN resolution 2231 banning Iran weapons exports non delivery of S-300 air defense systems non delivery of Su-35 planes paid for iran delivered missiles and drones at critical time for Russia to fight Ukraine,0
#Gaza 😥🇵🇸 #Palestine The massacre committed by the occupation after targeting the tents of displaced people in the Mawasi Khan Younis area in southern Gaza. #غزة #فلسطين #مجزرة,1
"Using the mocking label of “humanitarian intervention,” @NATO aimed primarily at civilian targets in #Yugoslavia. Over 11 weeks of the aggression approximately 2,500 people, including 89 children, were killed, 12,500 injured, 1,500 settlements destroyed. #NoStatuteOfLimitations",0
"Witkoff Optimistic on Ukraine Talks, Says Putin 'Wants Peace' https://www.newsmax.com/world/globaltalk/russia/2025/03/23/id/1203984/",0
Nato na detelinari,1
It is invasion of his home.he can have his kids not step in into someone else's home,1
"🤡 GUIGNOL Attal déclare vouloir une adhésion ultra-rapide de l'Ukraine à l'UE. Il ignore sans doute que cela -coûterait plus de 2700 Mds€ de reconstruction, soit ~500 Mds€ aux contribuables français -mettrait la France en faillite -détruirait ce qui nous reste d'agriculteurs.",2
"Ben even gaan kijken bij een van de getroffen flats in Kyiv, waar vrouw werd gedood. Een buurvrouw zei over de vredesbesprekingen: 'Begrijpt de wereld wel echt hoe slecht Poetin is?' #oekraïne",2
"Sumy under fire—Russian missiles hit a children’s hospital, school, and homes, injuring 88, including 17 kids. X reels as Ukraine calls Moscow’s peace talks hollow. #SumyAttack #UkraineWar #GrokTake",2
"Нові друковані постери А3 та ті, що вже були. Всі постери доступні для замовлення.  Переглядайте та обирайте😎 #Sociopath 2025  #українськемистецтво #stencilart #ukrainianart #kyiv #ukrainianartist #dailyart #ukrainianart #streetart #україна #dailyart",2
"This little girl has just experienced Russia's peaceful intentions. Russia hit Sumy with a missile, attacking residential buildings and school. Luckily, all the students were in a shelter. 65 injured, including 14 children. @SteveWitkoff do you still believe Putin?",2
"Popovka, Belgorod region, has come under the control of Ukrainian forces, according to Russian milblogger Romanov. Previously, several Russian channels including Romanov himself reported ongoing assaults with Ukraine's 8th SSO regiment reportedly involved.",0
